ID,decision,interview_inform_ratio,interview_assert_ratio,interview_tell_ratio,interview_remark_ratio,interview_think_ratio,interview_guess_ratio,interview_blame_ratio,interview_praise_ratio,interview_appreciation_ratio,interview_recommend_ratio,interview_suggest_ratio,interview_hope_ratio,interview_anger_calmdown_ratio,interview_astonishment_ratio,interview_love_fascinate_ratio,interview_hate_disappoint_ratio,interview_fear_ratio,interview_offense_ratio,interview_sadness_joy_ratio,interview_bore_entertain_ratio,interview_attitudinal_positive_ratio,interview_attitudinal_neutral_ratio,interview_attitudinal_negative_ratio
ishara237,select,0.001040582726326743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001040582726326743,0.0,0.006243496357960458,0.005202913631633715,0.0
ishame654,reject,0.0021929824561403508,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0010964912280701754,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0010964912280701754,0.0
mirara402,select,0.0027100271002710027,0.0,0.0013550135501355014,0.0,0.0013550135501355014,0.0,0.0,0.0,0.0013550135501355014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0,0.005420054200542005,0.0027100271002710027,0.0
ananba856,reject,0.0,0.0,0.0,0.0,0.0037243947858473,0.0,0.0,0.0,0.00186219739292365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.004655493482309125,0.0
ishaka605,reject,0.002830188679245283,0.0,0.0,0.0,0.005660377358490566,0.0,0.0,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005660377358490566,0.0037735849056603774,0.0
aarash365,select,0.0012239902080783353,0.0,0.0,0.0,0.0036719706242350062,0.0,0.0,0.0,0.0012239902080783353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006119951040391677,0.006119951040391677,0.0
harsgu731,reject,0.0026666666666666666,0.0,0.0017777777777777779,0.0,0.006222222222222222,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006222222222222222,0.006222222222222222,0.0
rohash516,select,0.0,0.0,0.003188097768331562,0.0,0.0021253985122210413,0.0,0.0,0.0,0.004250797024442083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006376195536663124,0.0021253985122210413,0.0
anangu185,reject,0.0,0.0,0.0009066183136899365,0.0,0.001813236627379873,0.0,0.0,0.0,0.0009066183136899365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009066183136899365,0.0,0.006346328195829556,0.004533091568449683,0.0
mirach632,reject,0.0,0.0,0.0,0.0,0.002185792349726776,0.0,0.0,0.0,0.004371584699453552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006557377049180328,0.001092896174863388,0.0
diyame163,reject,0.0,0.0,0.0,0.0,0.001943634596695821,0.0,0.0,0.0,0.001943634596695821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058309037900874635,0.0009718172983479105,0.0
mirash643,reject,0.0009191176470588235,0.0,0.0,0.0,0.0009191176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027573529411764708,0.001838235294117647,0.0
ananch674,select,0.006557377049180328,0.0,0.0,0.0,0.007650273224043716,0.0,0.0,0.0,0.002185792349726776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004371584699453552,0.01092896174863388,0.0
harsme528,reject,0.0019704433497536944,0.0,0.0,0.0,0.002955665024630542,0.0,0.0,0.0,0.0019704433497536944,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0019704433497536944,0.0
ananch283,reject,0.0054585152838427945,0.0,0.0,0.0,0.0032751091703056767,0.0,0.0,0.001091703056768559,0.002183406113537118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054585152838427945,0.001091703056768559,0.0
harssh905,select,0.0010277492291880781,0.0,0.0,0.0,0.0020554984583761563,0.0,0.0,0.0,0.0010277492291880781,0.0,0.0,0.0,0.0,0.0,0.0010277492291880781,0.0,0.0,0.0,0.0,0.0,0.003083247687564234,0.003083247687564234,0.0010277492291880781
ishame726,reject,0.004519774011299435,0.0,0.0,0.0,0.003389830508474576,0.0,0.0,0.0,0.0011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004519774011299435,0.004519774011299435,0.0
rohagu683,reject,0.001006036217303823,0.0,0.001006036217303823,0.0,0.0030181086519114686,0.0,0.0,0.0,0.0030181086519114686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.006036217303822937,0.0
ananka664,select,0.0020100502512562816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006030150753768844,0.0010050251256281408,0.0
mirach216,reject,0.0024906600249066002,0.0,0.0,0.0,0.0012453300124533001,0.0,0.0,0.0,0.0012453300124533001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007471980074719801,0.0037359900373599006,0.0
kabijo360,reject,0.0,0.0,0.0013679890560875513,0.0,0.0,0.0,0.0,0.0,0.0013679890560875513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005471956224350205,0.0027359781121751026,0.0
ananjo670,select,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.004,0.0
kabisi546,select,0.0,0.0,0.0,0.0,0.003902439024390244,0.0,0.0,0.0,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007804878048780488,0.001951219512195122,0.0
rohaba208,reject,0.0011248593925759281,0.0,0.0,0.0,0.003374578177727784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003374578177727784,0.0022497187851518562,0.0
aditgu568,reject,0.0010362694300518134,0.0,0.0,0.0,0.0031088082901554403,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.004145077720207254,0.0
kabish298,select,0.0,0.0,0.0010526315789473684,0.0,0.0010526315789473684,0.0,0.0,0.0,0.004210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007368421052631579,0.002105263157894737,0.0
mirash766,reject,0.0019342359767891683,0.0,0.0,0.0,0.0038684719535783366,0.0,0.0,0.0,0.004835589941972921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007736943907156673,0.004835589941972921,0.0
aaragu377,select,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.0010964912280701754,0.0
diyasi77,select,0.0021929824561403508,0.0,0.0010964912280701754,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.0043859649122807015,0.0
mirash977,select,0.0009242144177449168,0.0,0.0009242144177449168,0.0,0.0027726432532347504,0.0,0.0,0.0,0.0046210720887245845,0.0,0.0,0.0009242144177449168,0.0,0.0,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0,0.00831792975970425,0.0073937153419593345,0.0
kabich341,select,0.0018674136321195146,0.0,0.0018674136321195146,0.0,0.004668534080298786,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0018674136321195146,0.0
aaraiy516,select,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077777777777777776,0.006666666666666667,0.0
aarach894,select,0.00272975432211101,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.004549590536851683,0.0,0.00272975432211101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007279344858962694,0.00272975432211101,0.0
miraiy97,reject,0.0020898641588296763,0.0,0.0,0.0,0.0020898641588296763,0.0,0.0,0.0,0.0010449320794148381,0.0,0.0,0.0,0.0,0.0,0.0010449320794148381,0.0,0.0,0.0,0.0,0.0,0.0020898641588296763,0.003134796238244514,0.0
ishach559,reject,0.0010660980810234541,0.0,0.0,0.0,0.009594882729211088,0.0,0.0,0.0,0.0042643923240938165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008528784648187633,0.0021321961620469083,0.0
aaraiy957,reject,0.003115264797507788,0.0,0.0010384215991692627,0.0,0.006230529595015576,0.0,0.0,0.0,0.0020768431983385254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010384215991692627,0.0,0.008307372793354102,0.004153686396677051,0.0
aaraba826,select,0.003714020427112349,0.0,0.0009285051067780873,0.0,0.0018570102135561746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009285051067780873,0.0,0.003714020427112349,0.0018570102135561746,0.0
kabiiy634,select,0.0,0.0,0.0,0.0,0.001937984496124031,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.003875968992248062,0.0009689922480620155
anansh155,select,0.0,0.0,0.0011350737797956867,0.0,0.0,0.0,0.0,0.0,0.0022701475595913734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004540295119182747,0.00340522133938706,0.0
aarasi143,reject,0.0021810250817884407,0.0,0.0,0.0,0.003271537622682661,0.0,0.0,0.0,0.009814612868047983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013086150490730643,0.003271537622682661,0.0
mirame899,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0012254901960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015931372549019607,0.004901960784313725,0.0
diyaba957,select,0.003205128205128205,0.0,0.0,0.0,0.007478632478632479,0.0,0.0,0.0,0.002136752136752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.002136752136752137,0.0
ishaiy497,reject,0.003092783505154639,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.006185567010309278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009278350515463918,0.004123711340206186,0.0
aditjo655,reject,0.001184834123222749,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,0.001184834123222749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035545023696682463,0.0035545023696682463,0.0
tanviy825,reject,0.0,0.0,0.0,0.0,0.00576036866359447,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.004608294930875576,0.0
harsiy869,reject,0.0011037527593818985,0.0,0.002207505518763797,0.0,0.002207505518763797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00772626931567329,0.0033112582781456954,0.0
ishaka661,select,0.0,0.0,0.0010256410256410256,0.0,0.006153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0010256410256410256,0.0
ishasi693,reject,0.0009372071227741331,0.0,0.0009372071227741331,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009372071227741331,0.0,0.007497656982193065,0.0009372071227741331,0.0
ishaka309,reject,0.0,0.0,0.0,0.0,0.008310249307479225,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006463527239150508,0.006463527239150508,0.0
kabisi801,reject,0.0020100502512562816,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.003015075376884422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.008040201005025126,0.0
aditiy381,select,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.0,0.0,0.004640371229698376,0.0,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.0069605568445475635,0.002320185614849188,0.0
aditgu87,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021344717182497333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004268943436499467,0.0021344717182497333,0.0
aditsi907,select,0.0,0.0,0.0010570824524312897,0.0,0.003171247357293869,0.0,0.0,0.0,0.003171247357293869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342494714587738,0.0021141649048625794,0.0
anangu98,select,0.0,0.0,0.0011185682326621924,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.003355704697986577,0.0011185682326621924
tanvsi24,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010214504596527069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006128702757916241,0.0030643513789581204,0.0
harsgu458,select,0.0,0.0,0.0008865248226950354,0.0,0.0008865248226950354,0.0,0.0,0.0008865248226950354,0.0008865248226950354,0.0,0.0,0.0,0.0,0.0,0.0008865248226950354,0.0,0.0,0.0,0.0,0.0,0.004432624113475178,0.0026595744680851063,0.0
tanvra264,select,0.002162162162162162,0.0,0.0,0.0,0.002162162162162162,0.0,0.0,0.0,0.001081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004324324324324324,0.002162162162162162,0.0
ishash927,reject,0.0009041591320072332,0.0,0.0009041591320072332,0.0,0.0018083182640144665,0.0,0.0,0.0,0.0027124773960217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007233273056057866,0.007233273056057866,0.0
aditra935,select,0.000975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006829268292682927,0.005853658536585366,0.0
ananch235,reject,0.0035335689045936395,0.0,0.0,0.0,0.01060070671378092,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009422850412249705,0.004711425206124852,0.0
ananba44,select,0.0009823182711198428,0.0,0.0,0.0,0.003929273084479371,0.0,0.0,0.0,0.0029469548133595285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004911591355599214,0.003929273084479371,0.0
diyasi576,reject,0.0,0.0,0.0,0.001128668171557562,0.009029345372460496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115124,0.001128668171557562,0.0
harska507,select,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0009090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007272727272727273,0.0018181818181818182,0.0
kabich225,reject,0.001962708537782139,0.0,0.001962708537782139,0.0,0.0009813542688910696,0.0,0.0,0.0,0.0009813542688910696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925417075564278,0.001962708537782139,0.0
aditsi182,reject,0.002002002002002002,0.0,0.0,0.0,0.004004004004004004,0.0,0.0,0.0,0.002002002002002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004004004004004004,0.001001001001001001,0.0
uppaup1,reject,0.0025575447570332483,0.0,0.0012787723785166241,0.0,0.008951406649616368,0.0,0.0,0.0,0.0025575447570332483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076726342710997444,0.0025575447570332483,0.0
uppaup2,select,0.0009354536950420954,0.0,0.0009354536950420954,0.0,0.002806361085126286,0.0,0.0,0.0,0.0018709073900841909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841908325537886,0.0009354536950420954,0.0
uppaup3,reject,0.0,0.0,0.0,0.001483679525222552,0.005934718100890208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004451038575667656,0.001483679525222552,0.0
uppaup4,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00772626931567329,0.0011037527593818985,0.0
uppaup5,reject,0.0,0.0,0.0,0.0,0.006313131313131313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0012626262626262627,0.0012626262626262627
uppaup6,reject,0.0,0.0,0.0,0.0,0.010736196319018405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015337423312883436,0.003067484662576687,0.0
uppaup7,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000931098696461825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037243947858473,0.00186219739292365,0.0
uppaup8,select,0.0,0.0,0.0,0.0,0.0027347310847766638,0.0,0.0,0.0,0.0009115770282588879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018231540565177757,0.0018231540565177757,0.0
uppaup9,reject,0.0,0.0,0.001349527665317139,0.0,0.006747638326585695,0.0,0.0,0.0,0.006747638326585695,0.0,0.0,0.001349527665317139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008097165991902834,0.002699055330634278,0.001349527665317139
uppaup10,reject,0.0,0.0,0.0034762456546929316,0.0,0.008111239860950173,0.0,0.0,0.0,0.002317497103128621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005793742757821553,0.0,0.002317497103128621
uppaup11,select,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.001658374792703151,0.0008291873963515755,0.0
uppaup12,select,0.0,0.0,0.001040582726326743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003121748178980229,0.002081165452653486,0.0
uppaup13,reject,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.00510204081632653,0.0
uppaup14,reject,0.0,0.0,0.0,0.0,0.0023446658851113715,0.0,0.0,0.0,0.0011723329425556857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004689331770222743,0.0023446658851113715,0.0023446658851113715
uppaup15,select,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314994606256742,0.003236245954692557,0.0
uppaup16,reject,0.0,0.0,0.0,0.0,0.00741839762611276,0.0,0.0,0.0,0.002967359050445104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005934718100890208,0.002967359050445104,0.001483679525222552
uppaup17,select,0.003228410008071025,0.0,0.0,0.0,0.0016142050040355124,0.0,0.0,0.0,0.0008071025020177562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0
uppaup18,reject,0.0012468827930174563,0.0,0.0,0.0,0.004987531172069825,0.0,0.0,0.0,0.003740648379052369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987531172069825,0.006234413965087282,0.0012468827930174563
uppaup19,reject,0.0,0.0,0.0,0.0,0.011157601115760111,0.0,0.0,0.0,0.005578800557880056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005578800557880056,0.002789400278940028,0.0
uppaup20,reject,0.0034285714285714284,0.0,0.001142857142857143,0.0,0.008,0.0,0.0,0.0,0.002285714285714286,0.0,0.001142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034285714285714284,0.004571428571428572,0.0
uppaup21,reject,0.0,0.0,0.0,0.0,0.007716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.009259259259259259,0.0
uppaup22,select,0.0010090817356205853,0.0,0.0,0.0,0.0010090817356205853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005045408678102927,0.0020181634712411706,0.0010090817356205853
uppaup23,reject,0.0,0.0,0.0,0.0,0.0038119440914866584,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038119440914866584,0.005082592121982211,0.0025412960609911056
uppaup24,reject,0.0022148394241417496,0.0,0.0,0.0,0.009966777408637873,0.0,0.0,0.0,0.0022148394241417496,0.0,0.0,0.0011074197120708748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.006644518272425249,0.0011074197120708748
uppaup25,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016906170752324597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006762468300929839,0.0016906170752324597,0.0
uppaup26,reject,0.00117096018735363,0.0,0.00117096018735363,0.0,0.00585480093676815,0.00117096018735363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117096018735363,0.00819672131147541,0.0
uppaup27,reject,0.003067484662576687,0.0,0.0,0.0,0.007668711656441718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.006134969325153374,0.0
uppaup28,reject,0.0,0.0,0.0,0.0,0.004431314623338257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005908419497784343,0.0
uppaup29,reject,0.0011904761904761906,0.0,0.0011904761904761906,0.0,0.007142857142857143,0.0,0.0,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.004761904761904762,0.002380952380952381
uppaup30,reject,0.0026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003973509933774834,0.006622516556291391,0.0
uppaup31,reject,0.002053388090349076,0.0,0.0,0.0,0.01026694045174538,0.0,0.0,0.0,0.00513347022587269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006160164271047228,0.003080082135523614,0.002053388090349076
uppaup32,reject,0.001272264631043257,0.0,0.001272264631043257,0.0,0.006361323155216285,0.0,0.0,0.0,0.001272264631043257,0.0,0.001272264631043257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.002544529262086514,0.0
uppaup33,reject,0.0013280212483399733,0.0,0.0013280212483399733,0.0,0.00796812749003984,0.0013280212483399733,0.0,0.0,0.0026560424966799467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.00398406374501992,0.0
uppaup34,select,0.0,0.0,0.0009442870632672333,0.0,0.0,0.0,0.0,0.0,0.0018885741265344666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003777148253068933,0.0,0.0
uppaup35,select,0.0,0.0,0.0,0.0,0.0008424599831508003,0.0,0.0,0.0,0.0016849199663016006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003369839932603201,0.004212299915754001,0.0
uppaup36,select,0.0009950248756218905,0.0,0.0009950248756218905,0.0,0.0009950248756218905,0.0,0.0,0.0,0.001990049751243781,0.0,0.0,0.0,0.0,0.0,0.0009950248756218905,0.0,0.0,0.0,0.0009950248756218905,0.0,0.003980099502487562,0.001990049751243781,0.0
uppaup37,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.003036437246963563,0.0
uppaup38,select,0.0009216589861751152,0.0,0.0018433179723502304,0.0,0.0,0.0,0.0,0.0,0.0018433179723502304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009216589861751152,0.007373271889400922,0.003686635944700461,0.0
uppaup39,select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0,0.008695652173913044,0.0017391304347826088,0.0
uppaup40,select,0.001697792869269949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001697792869269949,0.0,0.0008488964346349745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003395585738539898,0.0025466893039049238,0.0008488964346349745
uppaup41,reject,0.0012658227848101266,0.0,0.0012658227848101266,0.0,0.005063291139240506,0.0,0.0,0.0,0.0012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002531645569620253,0.002531645569620253,0.0
uppaup42,reject,0.0012690355329949238,0.0,0.0012690355329949238,0.0,0.005076142131979695,0.0,0.0,0.0,0.0012690355329949238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038071065989847717,0.005076142131979695,0.0
uppaup43,select,0.0,0.0,0.0,0.0,0.0009250693802035153,0.0,0.0,0.0,0.0018501387604070306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005550416281221091,0.0018501387604070306,0.0
